0.0,44.0207,32.922599999999996,49.137699999999995,51.9231,36.564,49.885,56.4525,53.773300000000006,51.8872,47.7831,74.1232,60.83,26.247799999999998,49.4246,42.5338,34.230199999999996,54.9267,12.4218,18.259900000000002,59.149699999999996,33.910599999999995,62.4635,42.8857,55.0171,27.112,58.9766,9.4052,61.639300000000006,23.203400000000002,69.2801,59.678,51.292,82.4134,24.546799999999998,48.3497,27.7758,39.1163,55.1382,58.457699999999996,11.8139,19.0045,22.107400000000002,41.4525,20.4955,66.2766,73.0319,47.0353,29.1567,69.0504,15.2354,62.0553,51.995599999999996,61.8936,59.254,13.0468,22.557599999999997,32.2192,23.926099999999998,33.4325,15.8128,21.924599999999998,74.2801,67.2973,56.1864,50.7644,18.671,63.9792,56.8992,60.3047,59.58,44.5631,43.2861,26.609099999999998,44.671,53.6338,76.018,30.186700000000002,38.4452,45.0874
43.9654,0.0,26.0485,26.8258,16.270799999999998,69.81280000000001,14.232700000000001,75.4868,86.6115,11.627600000000001,66.8173,70.9927,25.1777,58.1207,77.1808,70.2478,76.0561,36.619699999999995,49.6835,60.085800000000006,78.184,52.4385,95.7123,76.1345,14.7575,60.360800000000005,68.07639999999999,39.005,49.0136,53.5492,41.8512,19.418400000000002,84.1303,79.283,27.1418,36.0836,30.9988,72.36510000000001,41.3019,91.29589999999999,49.787099999999995,34.9235,51.8425,52.1878,30.0441,63.1462,37.379599999999996,22.8809,41.5851,65.92,53.9287,49.4295,16.3433,37.519,56.123599999999996,36.7569,64.3835,64.3054,30.8812,61.7711,55.6388,41.442099999999996,71.1497,31.645,34.9372,55.5195,60.496900000000004,97.228,34.9254,49.7008,40.369,55.2985,2.2749,60.914,77.91980000000001,58.3889,72.8876,47.1533,76.41839999999999,7.533
31.244400000000002,22.9663,0.0,22.0946,33.0324,47.5765,30.9942,75.3744,67.5482,33.3665,66.705,47.619800000000005,41.9393,57.2294,77.0685,70.1355,60.1671,17.817,31.0612,44.1968,78.07169999999999,52.3262,48.9496,53.898199999999996,36.4964,38.1245,44.7035,33.649300000000004,30.210900000000002,53.4369,58.6127,39.2405,65.067,55.91,23.1492,49.899800000000006,10.835700000000001,41.503,24.022599999999997,72.2326,33.8912,14.0395,27.4422,52.0073,24.3173,39.773199999999996,54.1412,39.6425,18.2121,42.5471,38.0327,30.6268,33.1049,54.2806,32.7506,30.119,48.4945,38.6737,26.8548,61.6588,46.7944,16.6749,47.7768,48.4066,51.698800000000006,30.4013,44.6079,46.4929,51.6869,70.8595,22.193099999999998,55.1179,22.2316,38.5672,55.6836,33.2707,49.5147,48.051,57.3551,24.033
53.479099999999995,28.3967,25.200599999999998,0.0,51.6479,65.2543,49.6098,97.60910000000001,85.2261,29.6223,88.9397,55.8493,60.5548,79.4641,99.3032,92.3702,78.14089999999999,20.3277,53.2959,66.4315,100.30630000000001,74.56089999999999,75.61580000000001,71.57610000000001,27.8818,55.8024,52.933,55.884,32.7204,75.6715,77.2283,36.3049,82.7448,64.1396,45.383900000000004,71.08460000000001,31.5552,59.1809,18.1013,89.9104,56.1259,36.2742,52.6581,74.2419,46.552,48.0028,72.7568,58.2581,44.1749,50.7766,60.2674,33.136300000000006,51.7204,72.8961,40.980199999999996,52.353699999999996,70.72919999999999,56.3515,49.0895,83.8935,69.0291,37.971199999999996,56.0063,67.0222,70.3143,45.7395,66.8426,65.53059999999999,70.3025,93.0942,10.6411,77.35260000000001,31.686400000000003,56.245,73.36139999999999,46.9803,40.994,70.28569999999999,75.0329,21.6549
49.9874,16.895400000000002,33.5343,51.7638,0.0,77.29860000000001,9.561200000000001,81.50869999999999,94.0973,23.8019,72.83930000000001,78.4785,13.456,64.14269999999999,83.2028,76.2698,83.5419,44.1055,57.1693,67.5716,84.2059,58.4605,103.19810000000001,83.6203,26.9318,67.84660000000001,75.56219999999999,45.027,56.4994,59.5711,30.1295,27.662599999999998,91.6161,86.7687,33.1638,26.985,38.4846,79.8509,48.787699999999994,98.7817,57.2729,42.4093,59.328300000000006,58.2098,36.0661,70.632,25.6579,9.7998,49.070800000000006,73.4058,61.4145,56.9153,5.834,25.7973,63.6094,42.7789,71.86930000000001,71.7912,36.9031,67.79310000000001,61.6608,48.9279,78.6355,19.923299999999998,23.2155,63.005300000000005,67.9827,104.7138,23.203599999999998,48.3875,52.5443,61.3205,16.3212,68.3998,85.4056,65.87469999999999,80.37339999999999,53.1753,83.9042,23.4118
33.0374,64.16380000000001,44.2126,63.371199999999995,74.2298,0.0,72.1917,86.0878,34.562599999999996,79.5363,77.4183,65.0021,83.13669999999999,62.44,82.328,75.43719999999999,43.7819,45.8056,26.155,39.6969,88.785,66.814,28.732,14.904,73.49010000000001,13.896600000000001,28.6353,39.025400000000005,52.5183,62.603199999999994,99.8102,80.4379,32.0813,73.2923,47.393,83.3129,48.8717,13.0974,60.134699999999995,32.5967,27.7488,36.184400000000004,22.8124,76.4158,43.5404,57.1556,95.3387,74.6844,33.8441,59.9294,27.6361,52.9342,74.3023,89.5427,50.133,43.4846,40.7405,9.520299999999999,51.2633,70.8251,48.624300000000005,35.1839,65.1591,89.6041,83.83539999999999,27.3652,38.2895,30.247700000000002,84.5483,95.268,58.6625,79.5264,63.4291,16.415200000000002,14.1845,27.1846,66.897,60.061800000000005,24.369400000000002,65.2305
48.508,15.4161,32.055,50.2844,9.108,75.8192,0.0,80.0294,92.618,22.322599999999998,71.36,76.9992,18.0149,62.6633,81.7235,74.7905,82.0625,42.6262,55.69,66.09219999999999,82.7266,56.9811,101.7188,82.14089999999999,25.4525,66.3673,74.0829,43.547599999999996,55.0201,58.091800000000006,34.6884,16.2325,90.13669999999999,85.2894,31.6844,33.2842,37.005300000000005,78.3715,47.3084,97.3023,55.7936,40.93,57.8489,46.9074,34.5867,69.1526,30.216900000000003,15.7181,47.5915,71.9265,59.9351,55.436,4.759399999999999,30.3562,62.13,41.2996,70.3899,70.3118,35.4238,66.3138,60.1815,47.4485,77.1562,24.4823,27.7744,61.526,66.5034,103.2344,27.7626,46.9014,51.065,50.0181,14.8418,66.9205,83.9263,64.3954,78.89410000000001,51.696,82.4248,21.9325
55.8365,76.4219,85.2536,101.4687,83.2121,88.8221,81.17389999999999,0.0,103.48230000000001,83.1762,8.506,126.4542,73.1764,55.3895,13.937100000000001,30.6221,90.5864,107.2577,67.2657,74.6161,22.3459,36.270199999999996,114.72160000000001,95.1438,86.3061,79.37010000000001,111.3077,54.96,113.97030000000001,50.818,63.697199999999995,90.967,101.001,134.74439999999998,66.97,57.550599999999996,79.6315,91.3744,107.4692,108.1666,66.65780000000001,70.86030000000001,74.3655,42.2689,56.2106,118.6076,74.2446,78.32430000000001,81.4877,121.3814,70.79939999999999,114.3863,83.28460000000001,65.80189999999999,111.585,54.9447,75.311,84.4773,52.8016,51.0733,56.417699999999996,74.2556,126.61110000000001,98.58630000000001,69.7894,103.0954,75.0273,116.2373,58.3108,48.4859,111.911,39.5015,75.8476,79.81339999999999,96.9291,105.9648,128.349,33.306,93.2891,84.18289999999999
54.3053,92.9521,66.9747,86.1333,103.0182,35.3926,100.98010000000001,108.28460000000001,0.0,102.258,99.61510000000001,87.7642,111.9251,61.244800000000005,95.7273,88.8365,37.304199999999994,68.5677,39.4882,45.915800000000004,107.6737,80.2133,49.3281,41.7143,105.38789999999999,33.5861,53.2891,59.776,75.2804,61.408,128.5986,110.0488,5.4118,96.0545,74.4399,98.9753,76.70710000000001,37.7512,82.8968,7.0701,37.7593,56.4681,46.6529,92.0781,70.86630000000001,79.9177,124.127,97.40610000000001,55.7392,82.6915,41.0079,75.6964,103.0907,112.2644,72.8951,65.9275,39.5365,34.174099999999996,74.2969,69.63,57.796699999999994,58.1217,87.9212,118.3924,106.5572,52.019,36.8217,50.8437,107.27,110.93039999999999,81.42460000000001,95.1888,92.2175,32.0956,39.7045,51.8384,89.65910000000001,80.8124,11.899799999999999,94.0188
50.8674,13.0717,35.2581,34.5015,23.5489,79.3456,21.5108,82.3887,98.51310000000001,0.0,73.7193,80.4903,32.455799999999996,65.0227,84.0828,77.1498,85.6173,44.9687,62.2965,69.647,85.086,59.3405,105.24510000000001,85.6673,4.6647,69.8936,77.574,45.907,57.3613,60.4512,49.1292,9.238700000000001,96.0319,88.7805,34.043800000000005,42.9856,38.7384,81.89789999999999,42.7422,103.1975,61.6887,44.4564,61.3753,59.089800000000004,36.9461,72.6438,44.6577,30.159,50.794599999999996,75.41760000000001,65.83030000000001,57.777300000000004,23.6214,44.7971,65.62110000000001,43.6589,73.9447,73.8382,37.7831,68.6731,62.540800000000004,50.9749,80.6473,38.9231,42.215300000000006,70.3805,70.05810000000001,90.17160000000001,42.2034,56.6028,35.2821,62.2005,18.045,70.4468,87.4526,71.6213,65.635,54.0553,88.32,13.5349
